FeatureID,Taxon,Confidence
ASV_1989,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__marine_metagenome,0.90308643
ASV_1990,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus; s__Peptoniphilus_grossensis,0.861101272
ASV_1991,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,0.804301881
ASV_1992,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast,0.962696779
ASV_1993,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Fulvivirga; s__uncultured_bacterium,0.7761294
ASV_1994,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999370215
ASV_1995,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Cryomorpha,0.950999463
ASV_1996,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02,0.991836061
ASV_1997,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,0.9997836
ASV_1998,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pir4_lineage; s__uncultured_Pirellula,0.959343111
ASV_1999,Unassigned,0.366513257
ASV_2000,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__uncultured; s__uncultured_marine,0.999983434
ASV_2001,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family,0.922030755
ASV_2002,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides_aquaticus,0.980126752
ASV_2003,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium,0.705695065
ASV_2004,d__Bacteria; p__Planctomycetota,0.987908015
ASV_2005,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_Candidatus,0.819030985
ASV_2006,d__Bacteria,0.898993105
ASV_2007,d__Bacteria; p__Desulfobacterota; c__Syntrophia; o__Syntrophales; f__Syntrophaceae; g__Syntrophus,0.775735898
ASV_2008,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_organism,0.820369493
ASV_2009,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marinoscillum,0.761732272
ASV_2010,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__Methylobacterium_adhaesivum,0.887323894
ASV_2011,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.757287657
ASV_2012,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_varians,0.941015503
ASV_2013,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_organism,0.996573814
ASV_2014,Unassigned,0.372712767
ASV_2015,Unassigned,0.669292661
ASV_2016,Unassigned,0.460547717
ASV_2017,d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; s__uncultured_delta,0.998408697
ASV_2018,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__S1-3-65; f__S1-3-65; g__S1-3-65; s__endosymbiont_of,1
ASV_2019,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__uncultured; s__uncultured_Hyphomonas,0.998185048
ASV_2020,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Eel-36e1D6; g__Eel-36e1D6; s__uncultured_delta,0.999819415
ASV_2021,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_Planctomycetaceae,0.983061358
ASV_2022,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium,0.730544449
ASV_2023,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999308142
ASV_2024,d__Bacteria; p__MAT-CR-M4-B07; c__MAT-CR-M4-B07; o__MAT-CR-M4-B07; f__MAT-CR-M4-B07; g__MAT-CR-M4-B07; s__uncultured_bacterium,0.729060882
ASV_2025,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Run-SP154; f__Run-SP154; g__Run-SP154; s__metagenome,0.957998896
ASV_2026,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__uncultured; s__uncultured_bacterium,0.90822594
ASV_2027,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Marinicella,0.99998765
ASV_2028,d__Bacteria; p__Chloroflexi; c__Anaerolineae,0.953820756
ASV_2029,d__Bacteria,0.995910909
ASV_2030,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.765534893
ASV_2031,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Gallaecimonadaceae; g__Gallaecimonas; s__Gallaecimonas_pentaromativorans,0.914109178
ASV_2032,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Lacimonas,0.937975444
ASV_2033,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.9847347
ASV_2034,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_gamma,0.953933108
ASV_2035,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Breoghania; s__Breoghania_corrubedonensis,0.916460936
ASV_2036,d__Bacteria; p__Firmicutes; c__Bacilli; o__Alicyclobacillales; f__Alicyclobacillaceae; g__Tumebacillus; s__Tumebacillus_algifaecis,0.815723768
ASV_2037,d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured; s__uncultured_delta,0.944765721
ASV_2038,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus,0.999719596
ASV_2039,d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus; s__Paenibacillus_alvei,0.999964199
ASV_2040,d__Bacteria,0.977225576
ASV_2041,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Aliivibrio; s__Aliivibrio_finisterrensis,0.873474372
ASV_2042,d__Bacteria,0.989181252
ASV_2043,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__metagenome,0.995079392
ASV_2044,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sagittula; s__Sagittula_stellata,0.778530733
ASV_2045,Unassigned,0.617411002
ASV_2046,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Thalassobius; s__Shimia_aquaeponti,0.949903403
ASV_2047,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured; s__agricultural_soil,0.980857428
ASV_2048,d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Gimesiaceae; g__uncultured; s__uncultured_planctomycete,0.997291909
ASV_2049,Unassigned,0.514644554
ASV_2050,Unassigned,0.33166585
ASV_2051,Unassigned,0.31784893
ASV_2052,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Eel-36e1D6; g__Eel-36e1D6; s__uncultured_organism,0.997062308
ASV_2053,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella,0.999999908
ASV_2054,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_sanfranciscensis,0.984344296
ASV_2055,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Murdochiella; s__unidentified_marine,0.999999301
ASV_2056,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__Flexilinea; s__uncultured_eubacterium,0.854653384
ASV_2057,d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae,0.999998754
ASV_2058,d__Bacteria,0.999987662
ASV_2059,d__Bacteria; p__Planctomycetota; c__028H05-P-BN-P5; o__028H05-P-BN-P5; f__028H05-P-BN-P5; g__028H05-P-BN-P5; s__uncultured_planctomycete,0.99999992
ASV_2060,d__Bacteria,0.983768269
ASV_2061,Unassigned,0.592946362
ASV_2062,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acuticoccus; s__Acuticoccus_sp.,0.990373623
ASV_2063,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__metagenome,0.900781626
ASV_2064,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionaceae; g__Pseudoteredinibacter; s__uncultured_bacterium,0.759546848
ASV_2065,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales,0.993477721
ASV_2066,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella,0.79714524
ASV_2067,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,0.999998578
ASV_2068,d__Bacteria,0.996943571
ASV_2069,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_bacterium,0.98734182
ASV_2070,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.998951767
ASV_2071,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Defluviimonas,0.964231218
ASV_2072,Unassigned,0.459242212
ASV_2073,Unassigned,0.303642512
ASV_2074,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__S-70; f__S-70; g__S-70; s__uncultured_bacterium,0.957695822
ASV_2075,Unassigned,0.417127592
ASV_2076,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999875689
ASV_2077,d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19,0.973103556
ASV_2078,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured; s__uncultured_organism,0.999407451
ASV_2079,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales,0.878937569
ASV_2080,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium,0.999765783
ASV_2081,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.981792982
ASV_2082,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__Lewinella; s__Cladosiphon_okamuranus,0.999611336
ASV_2083,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Glaciecola; s__uncultured_gamma,0.985930947
ASV_2084,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Octadecabacter; s__Alphaproteobacteria_bacterium,0.83876854
ASV_2085,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Roseivivax; s__Roseivivax_halodurans,0.876063257
ASV_2086,d__Bacteria,0.999985349
ASV_2087,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales,0.839076213
ASV_2088,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Ferrimonas; s__Ferrimonas_kyonanensis,0.706787633
ASV_2089,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999999265
ASV_2090,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.992074728
ASV_2091,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Leisingera,0.876798456
ASV_2092,d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales,0.96967087
ASV_2093,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__Aquicella,0.999999202
ASV_2094,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Filomicrobium,0.998970184
ASV_2095,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade,0.999850506
ASV_2096,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EV818SWSAP88; f__EV818SWSAP88; g__EV818SWSAP88; s__uncultured_bacterium,0.999871089
ASV_2097,d__Bacteria; p__Planctomycetota,0.986204184
ASV_2098,d__Bacteria,0.950267468
ASV_2099,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.996646701
ASV_2100,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__uncultured; s__uncultured_bacterium,0.711472202
ASV_2101,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_Cytophaga,0.746755702
ASV_2102,d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Chroococcidiopsaceae; g__Aliterella,0.734768866
ASV_2103,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured,0.999849294
ASV_2104,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae,0.999168537
ASV_2105,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__Asticcacaulis_excentricus,0.996410095
ASV_2106,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas,0.999732079
ASV_2107,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_halodurans,0.742592072
ASV_2108,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_Planctomycetaceae,0.806526106
ASV_2109,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas,0.999999972
ASV_2110,d__Bacteria,0.721507702
ASV_2111,Unassigned,0.34811382
ASV_2112,Unassigned,0.348420273
ASV_2113,Unassigned,0.337772879
ASV_2114,Unassigned,0.360121266
ASV_2115,d__Bacteria,0.707657147
ASV_2116,Unassigned,0.348972912
ASV_2117,Unassigned,0.565509879
ASV_2118,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02; s__uncultured_bacterium,0.981976302
ASV_2119,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Lacimicrobium; s__Lacimicrobium_alkaliphilum,0.999340258
ASV_2120,d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__JGI_0000069-P22; f__JGI_0000069-P22; g__JGI_0000069-P22; s__uncultured_marine,0.998649784
ASV_2121,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.897532311
ASV_2122,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,0.999981877
ASV_2123,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Yoonia-Loktanella,0.991024933
ASV_2124,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Peptoniphilus; s__unidentified_marine,0.976835144
ASV_2125,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides,0.99936311
ASV_2126,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Lentimonas; s__uncultured_Verrucomicrobiales,0.71265138
ASV_2127,d__Bacteria,0.982663892
ASV_2128,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Stappiaceae; g__Labrenzia; s__uncultured_bacterium,0.999696679
ASV_2129,d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__unidentified_bacterium,0.98152705
ASV_2130,Unassigned,0.663884649
ASV_2131,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__R7C24; f__R7C24; g__R7C24; s__uncultured_compost,0.921268314
ASV_2132,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__uncultured_bacterium,0.744318913
ASV_2133,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.863008798
ASV_2134,Unassigned,0.301061817
ASV_2135,d__Bacteria,0.757556829
ASV_2136,d__Bacteria; p__Firmicutes,0.992261309
ASV_2137,d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_bacterium,0.950028951
ASV_2138,d__Bacteria; p__Proteobacteria,0.987491558
ASV_2139,d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade,0.889001505
ASV_2140,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999262991
ASV_2141,d__Bacteria; p__Myxococcota; c__bacteriap25; o__bacteriap25; f__bacteriap25; g__bacteriap25; s__Deltaproteobacteria_bacterium,0.758693609
ASV_2142,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__CCM11a; f__CCM11a; g__CCM11a; s__uncultured_Planctomycetales,0.74269851
ASV_2143,d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__BIrii41; g__BIrii41,0.995668027
ASV_2144,d__Bacteria,0.961572484
ASV_2145,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999999896
ASV_2146,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.999412713
ASV_2147,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999999971
ASV_2148,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium,0.879068679
ASV_2149,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium,0.821970671
ASV_2150,d__Bacteria,0.999967298
ASV_2151,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_marine,0.910008107
ASV_2152,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Marinovum; s__Marinovum_faecis,0.998170054
ASV_2153,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Chromatiaceae,0.876332449
ASV_2154,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Kordiimonadales; f__uncultured; g__uncultured; s__uncultured_bacterium,0.771978843
ASV_2155,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__bacterium_symbiont,0.78530911
ASV_2156,d__Bacteria; p__Bacteroidota; c__Bacteroidia,0.985844538
ASV_2157,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.999999995
ASV_2158,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Vicingus; s__uncultured_bacterium,0.96535578
ASV_2159,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__uncultured; s__uncultured_bacterium,0.985244322
ASV_2160,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Reinekea,0.979850424
ASV_2161,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__Vicingus,0.999999236
ASV_2162,Unassigned,0.528608001
ASV_2163,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.888376432
ASV_2164,d__Bacteria,0.999412849
ASV_2165,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_Roseburia,0.984008414
ASV_2166,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter,0.999393323
ASV_2167,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_mitis,0.938418499
ASV_2168,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae,0.957381703
ASV_2169,Unassigned,0.364004816
ASV_2170,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__unidentified_marine,0.898241872
ASV_2171,d__Bacteria,0.945197321
ASV_2172,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus,0.914333093
ASV_2173,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_acidophilus,0.968159612
ASV_2174,d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__A4b; s__uncultured_marine,0.727249938
ASV_2175,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium,0.998229615
ASV_2176,d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__SM1A02,0.979202428
ASV_2177,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria,0.996861785
ASV_2178,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EC3; f__EC3; g__EC3; s__uncultured_bacterium,0.917947375
ASV_2179,d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria,0.733360882
